small_sigma,big_sigma,threshold_abs,min_distance,min_net_intensity_p90,min_net_intensity_mean,precision,recall,f1,tp,fp,fn,count_mae,annotated_frames,balanced_score
1.0,7.0,19.5,4,32.0,13.0,0.9623955431754875,0.7510869565217392,0.8437118437118437,691,27,229,20.2,10,0.8235118437118437
1.0,7.0,19.5,4,33.0,13.0,0.9623955431754875,0.7510869565217392,0.8437118437118437,691,27,229,20.2,10,0.8235118437118437
1.0,9.0,20.0,4,33.0,8.0,0.8111455108359134,0.8543478260869565,0.8321863419798835,786,183,134,8.7,10,0.8234863419798835
1.0,7.0,21.0,6,28.0,8.0,0.8126293995859213,0.8532608695652174,0.8324496288441144,785,181,135,9.0,10,0.8234496288441144
1.0,9.0,20.5,6,32.0,9.0,0.8261802575107297,0.8369565217391305,0.8315334773218144,770,162,150,8.2,10,0.8233334773218144
1.0,9.0,20.0,7,24.0,9.0,0.8167539267015707,0.8478260869565217,0.8320000000000001,780,175,140,8.7,10,0.8233
1.0,7.0,20.5,7,31.0,9.0,0.8331515812431843,0.8304347826086956,0.8317909635274905,764,153,156,8.5,10,0.8232909635274905
1.0,11.0,21.5,4,28.0,8.0,0.8132780082987552,0.8521739130434782,0.832271762208068,784,180,136,9.0,10,0.823271762208068
1.0,11.0,22.0,7,31.0,9.0,0.8535469107551488,0.8108695652173913,0.8316610925306577,746,128,174,8.4,10,0.8232610925306577
1.2,11.0,19.5,7,24.0,13.0,0.9771754636233951,0.7445652173913043,0.8451573103022825,685,16,235,21.9,10,0.8232573103022824
1.2,11.0,19.5,7,26.0,13.0,0.9771754636233951,0.7445652173913043,0.8451573103022825,685,16,235,21.9,10,0.8232573103022824
1.2,11.0,19.5,7,28.0,13.0,0.9771754636233951,0.7445652173913043,0.8451573103022825,685,16,235,21.9,10,0.8232573103022824
1.2,11.0,19.5,7,29.0,13.0,0.9771754636233951,0.7445652173913043,0.8451573103022825,685,16,235,21.9,10,0.8232573103022824
1.2,11.0,19.5,7,30.0,13.0,0.9771754636233951,0.7445652173913043,0.8451573103022825,685,16,235,21.9,10,0.8232573103022824
1.0,9.0,22.0,5,24.0,13.0,0.9744318181818182,0.7456521739130435,0.8448275862068967,686,18,234,21.6,10,0.8232275862068967
1.0,9.0,22.0,5,26.0,13.0,0.9744318181818182,0.7456521739130435,0.8448275862068967,686,18,234,21.6,10,0.8232275862068967
1.0,9.0,22.0,5,28.0,13.0,0.9744318181818182,0.7456521739130435,0.8448275862068967,686,18,234,21.6,10,0.8232275862068967
1.0,9.0,22.0,5,29.0,13.0,0.9744318181818182,0.7456521739130435,0.8448275862068967,686,18,234,21.6,10,0.8232275862068967
1.0,9.0,22.0,5,30.0,13.0,0.9744318181818182,0.7456521739130435,0.8448275862068967,686,18,234,21.6,10,0.8232275862068967
1.0,11.0,22.0,5,24.0,13.0,0.9744318181818182,0.7456521739130435,0.8448275862068967,686,18,234,21.6,10,0.8232275862068967
1.0,11.0,22.0,5,26.0,13.0,0.9744318181818182,0.7456521739130435,0.8448275862068967,686,18,234,21.6,10,0.8232275862068967
1.0,11.0,22.0,5,28.0,13.0,0.9744318181818182,0.7456521739130435,0.8448275862068967,686,18,234,21.6,10,0.8232275862068967
1.0,11.0,22.0,5,29.0,13.0,0.9744318181818182,0.7456521739130435,0.8448275862068967,686,18,234,21.6,10,0.8232275862068967
1.0,11.0,22.0,5,30.0,13.0,0.9744318181818182,0.7456521739130435,0.8448275862068967,686,18,234,21.6,10,0.8232275862068967
1.0,9.0,21.5,7,33.0,9.0,0.854524627720504,0.8108695652173913,0.8321249302844396,746,127,174,8.9,10,0.8232249302844395
1.0,9.0,20.0,6,26.0,8.0,0.7891682785299806,0.8869565217391304,0.8352098259979528,816,218,104,12.0,10,0.8232098259979528
1.0,7.0,21.0,6,31.0,13.0,0.9717114568599717,0.7467391304347826,0.844499078057775,687,20,233,21.3,10,0.823199078057775
1.0,7.0,21.0,6,32.0,13.0,0.9717114568599717,0.7467391304347826,0.844499078057775,687,20,233,21.3,10,0.823199078057775
1.0,7.0,21.0,6,33.0,13.0,0.9717114568599717,0.7467391304347826,0.844499078057775,687,20,233,21.3,10,0.823199078057775
1.0,9.0,21.5,4,24.0,13.0,0.9717114568599717,0.7467391304347826,0.844499078057775,687,20,233,21.3,10,0.823199078057775
1.0,9.0,21.5,4,26.0,13.0,0.9717114568599717,0.7467391304347826,0.844499078057775,687,20,233,21.3,10,0.823199078057775
1.0,9.0,21.5,4,28.0,13.0,0.9717114568599717,0.7467391304347826,0.844499078057775,687,20,233,21.3,10,0.823199078057775
1.0,9.0,21.5,4,29.0,13.0,0.9717114568599717,0.7467391304347826,0.844499078057775,687,20,233,21.3,10,0.823199078057775
1.0,9.0,21.5,4,30.0,13.0,0.9717114568599717,0.7467391304347826,0.844499078057775,687,20,233,21.3,10,0.823199078057775
1.0,11.0,21.5,5,24.0,13.0,0.9717114568599717,0.7467391304347826,0.844499078057775,687,20,233,21.3,10,0.823199078057775
1.0,11.0,21.5,5,26.0,13.0,0.9717114568599717,0.7467391304347826,0.844499078057775,687,20,233,21.3,10,0.823199078057775
1.0,11.0,21.5,5,28.0,13.0,0.9717114568599717,0.7467391304347826,0.844499078057775,687,20,233,21.3,10,0.823199078057775
1.0,11.0,21.5,5,29.0,13.0,0.9717114568599717,0.7467391304347826,0.844499078057775,687,20,233,21.3,10,0.823199078057775
1.0,11.0,21.5,5,30.0,13.0,0.9717114568599717,0.7467391304347826,0.844499078057775,687,20,233,21.3,10,0.823199078057775
1.0,9.0,20.5,4,31.0,13.0,0.9690140845070423,0.7478260869565218,0.8441717791411042,688,22,232,21.0,10,0.8231717791411042
1.0,9.0,20.5,4,32.0,13.0,0.9690140845070423,0.7478260869565218,0.8441717791411042,688,22,232,21.0,10,0.8231717791411042
1.0,9.0,20.5,4,33.0,13.0,0.9690140845070423,0.7478260869565218,0.8441717791411042,688,22,232,21.0,10,0.8231717791411042
1.0,9.0,21.0,4,24.0,13.0,0.9690140845070423,0.7478260869565218,0.8441717791411042,688,22,232,21.0,10,0.8231717791411042
1.0,9.0,21.0,4,26.0,13.0,0.9690140845070423,0.7478260869565218,0.8441717791411042,688,22,232,21.0,10,0.8231717791411042
1.0,9.0,21.0,4,28.0,13.0,0.9690140845070423,0.7478260869565218,0.8441717791411042,688,22,232,21.0,10,0.8231717791411042
1.0,9.0,21.0,4,29.0,13.0,0.9690140845070423,0.7478260869565218,0.8441717791411042,688,22,232,21.0,10,0.8231717791411042
1.0,9.0,21.0,4,30.0,13.0,0.9690140845070423,0.7478260869565218,0.8441717791411042,688,22,232,21.0,10,0.8231717791411042
1.0,11.0,20.5,4,31.0,13.0,0.9690140845070423,0.7478260869565218,0.8441717791411042,688,22,232,21.0,10,0.8231717791411042
1.0,11.0,20.5,4,32.0,13.0,0.9690140845070423,0.7478260869565218,0.8441717791411042,688,22,232,21.0,10,0.8231717791411042
1.0,11.0,20.5,4,33.0,13.0,0.9690140845070423,0.7478260869565218,0.8441717791411042,688,22,232,21.0,10,0.8231717791411042
1.0,11.0,21.0,4,31.0,13.0,0.9690140845070423,0.7478260869565218,0.8441717791411042,688,22,232,21.0,10,0.8231717791411042
1.0,11.0,21.0,4,32.0,13.0,0.9690140845070423,0.7478260869565218,0.8441717791411042,688,22,232,21.0,10,0.8231717791411042
1.0,11.0,21.0,4,33.0,13.0,0.9690140845070423,0.7478260869565218,0.8441717791411042,688,22,232,21.0,10,0.8231717791411042
1.0,7.0,20.0,6,24.0,13.0,0.9663394109396914,0.7489130434782608,0.8438456827924066,689,24,231,20.7,10,0.8231456827924065
1.0,7.0,20.0,6,26.0,13.0,0.9663394109396914,0.7489130434782608,0.8438456827924066,689,24,231,20.7,10,0.8231456827924065
1.0,7.0,20.0,6,28.0,13.0,0.9663394109396914,0.7489130434782608,0.8438456827924066,689,24,231,20.7,10,0.8231456827924065
1.0,7.0,20.0,6,29.0,13.0,0.9663394109396914,0.7489130434782608,0.8438456827924066,689,24,231,20.7,10,0.8231456827924065
1.0,7.0,20.0,6,30.0,13.0,0.9663394109396914,0.7489130434782608,0.8438456827924066,689,24,231,20.7,10,0.8231456827924065
1.0,7.0,20.5,4,31.0,13.0,0.9663394109396914,0.7489130434782608,0.8438456827924066,689,24,231,20.7,10,0.8231456827924065
1.0,7.0,20.5,4,32.0,13.0,0.9663394109396914,0.7489130434782608,0.8438456827924066,689,24,231,20.7,10,0.8231456827924065
1.0,7.0,20.5,4,33.0,13.0,0.9663394109396914,0.7489130434782608,0.8438456827924066,689,24,231,20.7,10,0.8231456827924065
1.0,7.0,20.5,6,28.0,8.0,0.8,0.8695652173913043,0.8333333333333333,800,200,120,10.2,10,0.8231333333333333
1.0,7.0,19.5,6,24.0,13.0,0.9636871508379888,0.75,0.843520782396088,690,26,230,20.4,10,0.823120782396088
1.0,7.0,19.5,6,26.0,13.0,0.9636871508379888,0.75,0.843520782396088,690,26,230,20.4,10,0.823120782396088
1.0,7.0,19.5,6,28.0,13.0,0.9636871508379888,0.75,0.843520782396088,690,26,230,20.4,10,0.823120782396088
1.0,7.0,19.5,6,29.0,13.0,0.9636871508379888,0.75,0.843520782396088,690,26,230,20.4,10,0.823120782396088
1.0,7.0,19.5,6,30.0,13.0,0.9636871508379888,0.75,0.843520782396088,690,26,230,20.4,10,0.823120782396088
1.0,7.0,20.5,6,24.0,8.0,0.7994011976047904,0.8706521739130435,0.8335067637877211,801,201,119,10.4,10,0.8231067637877212
1.0,7.0,20.5,6,26.0,8.0,0.7994011976047904,0.8706521739130435,0.8335067637877211,801,201,119,10.4,10,0.8231067637877212
1.0,11.0,19.5,4,24.0,13.0,0.96105702364395,0.7510869565217392,0.8431970713849908,691,28,229,20.1,10,0.8230970713849908
1.0,11.0,19.5,4,26.0,13.0,0.96105702364395,0.7510869565217392,0.8431970713849908,691,28,229,20.1,10,0.8230970713849908
1.0,11.0,19.5,4,28.0,13.0,0.96105702364395,0.7510869565217392,0.8431970713849908,691,28,229,20.1,10,0.8230970713849908
1.0,11.0,19.5,4,29.0,13.0,0.96105702364395,0.7510869565217392,0.8431970713849908,691,28,229,20.1,10,0.8230970713849908
1.0,11.0,19.5,4,30.0,13.0,0.96105702364395,0.7510869565217392,0.8431970713849908,691,28,229,20.1,10,0.8230970713849908
1.0,9.0,20.0,4,24.0,8.0,0.7869481765834933,0.8913043478260869,0.8358817533129459,820,222,100,12.8,10,0.8230817533129459
1.0,11.0,18.0,6,30.0,10.0,0.8228388473852721,0.8380434782608696,0.8303715670436188,771,166,149,7.3,10,0.8230715670436188
1.0,9.0,21.5,6,30.0,8.0,0.8214665249734325,0.8402173913043478,0.830736163353036,773,168,147,7.7,10,0.823036163353036
1.0,11.0,21.5,6,33.0,8.0,0.8320610687022901,0.8293478260869566,0.8307022318998367,763,154,157,7.7,10,0.8230022318998367
1.0,11.0,21.5,5,32.0,8.0,0.8230277185501066,0.8391304347826087,0.8310010764262649,772,166,148,8.0,10,0.8230010764262649
1.0,7.0,19.5,7,33.0,9.0,0.8254817987152034,0.8380434782608696,0.831715210355987,771,163,149,8.8,10,0.8229152103559869
1.0,9.0,21.5,7,30.0,9.0,0.846674182638106,0.816304347826087,0.8312119535141118,751,136,169,8.3,10,0.8229119535141118
1.0,7.0,21.0,6,24.0,8.0,0.811789038262668,0.8532608695652174,0.8320084790673026,785,182,135,9.1,10,0.8229084790673026
1.0,7.0,21.0,6,26.0,8.0,0.811789038262668,0.8532608695652174,0.8320084790673026,785,182,135,9.1,10,0.8229084790673026
1.0,9.0,18.0,4,30.0,10.0,0.8212765957446808,0.8391304347826087,0.8301075268817204,772,168,148,7.2,10,0.8229075268817204
1.0,9.0,20.5,5,28.0,8.0,0.7948717948717948,0.8760869565217392,0.8335056876938988,806,208,114,10.6,10,0.8229056876938987
1.0,9.0,21.5,7,32.0,9.0,0.8492063492063492,0.8141304347826087,0.8312985571587126,749,133,171,8.4,10,0.8228985571587126
1.0,9.0,20.5,4,28.0,8.0,0.7942913385826772,0.8771739130434782,0.8336776859504132,807,209,113,10.8,10,0.8228776859504132
1.2,7.0,19.5,7,24.0,13.0,0.9785407725321889,0.7434782608695653,0.8449660284126004,684,15,236,22.1,10,0.8228660284126004
1.2,7.0,19.5,7,26.0,13.0,0.9785407725321889,0.7434782608695653,0.8449660284126004,684,15,236,22.1,10,0.8228660284126004
1.2,7.0,19.5,7,28.0,13.0,0.9785407725321889,0.7434782608695653,0.8449660284126004,684,15,236,22.1,10,0.8228660284126004
1.2,7.0,19.5,7,29.0,13.0,0.9785407725321889,0.7434782608695653,0.8449660284126004,684,15,236,22.1,10,0.8228660284126004
1.2,7.0,19.5,7,30.0,13.0,0.9785407725321889,0.7434782608695653,0.8449660284126004,684,15,236,22.1,10,0.8228660284126004
1.2,11.0,20.0,7,24.0,13.0,0.9785407725321889,0.7434782608695653,0.8449660284126004,684,15,236,22.1,10,0.8228660284126004
1.2,11.0,20.0,7,26.0,13.0,0.9785407725321889,0.7434782608695653,0.8449660284126004,684,15,236,22.1,10,0.8228660284126004
1.2,11.0,20.0,7,28.0,13.0,0.9785407725321889,0.7434782608695653,0.8449660284126004,684,15,236,22.1,10,0.8228660284126004
1.2,11.0,20.0,7,29.0,13.0,0.9785407725321889,0.7434782608695653,0.8449660284126004,684,15,236,22.1,10,0.8228660284126004
1.2,11.0,20.0,7,30.0,13.0,0.9785407725321889,0.7434782608695653,0.8449660284126004,684,15,236,22.1,10,0.8228660284126004
1.0,11.0,20.5,6,31.0,9.0,0.8214665249734325,0.8402173913043478,0.830736163353036,773,168,147,7.9,10,0.822836163353036
1.0,11.0,21.0,6,26.0,9.0,0.8237179487179487,0.8380434782608696,0.8308189655172413,771,165,149,8.0,10,0.8228189655172413
1.0,7.0,21.5,5,31.0,13.0,0.9730496453900709,0.7456521739130435,0.8443076923076922,686,19,234,21.5,10,0.8228076923076922
1.0,7.0,21.5,5,32.0,13.0,0.9730496453900709,0.7456521739130435,0.8443076923076922,686,19,234,21.5,10,0.8228076923076922
1.0,7.0,21.5,5,33.0,13.0,0.9730496453900709,0.7456521739130435,0.8443076923076922,686,19,234,21.5,10,0.8228076923076922
1.0,11.0,21.0,5,29.0,9.0,0.8259935553168636,0.8358695652173913,0.8309022150189087,769,162,151,8.1,10,0.8228022150189087
1.0,11.0,21.0,4,29.0,9.0,0.8252947481243301,0.8369565217391305,0.8310847274689693,770,163,150,8.3,10,0.8227847274689694
1.0,9.0,20.5,6,24.0,13.0,0.9703389830508474,0.7467391304347826,0.8439803439803438,687,21,233,21.2,10,0.8227803439803438
1.0,9.0,20.5,6,26.0,13.0,0.9703389830508474,0.7467391304347826,0.8439803439803438,687,21,233,21.2,10,0.8227803439803438
1.0,9.0,20.5,6,28.0,13.0,0.9703389830508474,0.7467391304347826,0.8439803439803438,687,21,233,21.2,10,0.8227803439803438
1.0,9.0,20.5,6,29.0,13.0,0.9703389830508474,0.7467391304347826,0.8439803439803438,687,21,233,21.2,10,0.8227803439803438
1.0,9.0,20.5,6,30.0,13.0,0.9703389830508474,0.7467391304347826,0.8439803439803438,687,21,233,21.2,10,0.8227803439803438
1.0,11.0,20.5,6,24.0,13.0,0.9703389830508474,0.7467391304347826,0.8439803439803438,687,21,233,21.2,10,0.8227803439803438
1.0,11.0,20.5,6,26.0,13.0,0.9703389830508474,0.7467391304347826,0.8439803439803438,687,21,233,21.2,10,0.8227803439803438
1.0,11.0,20.5,6,28.0,13.0,0.9703389830508474,0.7467391304347826,0.8439803439803438,687,21,233,21.2,10,0.8227803439803438
1.0,11.0,20.5,6,29.0,13.0,0.9703389830508474,0.7467391304347826,0.8439803439803438,687,21,233,21.2,10,0.8227803439803438
1.0,11.0,20.5,6,30.0,13.0,0.9703389830508474,0.7467391304347826,0.8439803439803438,687,21,233,21.2,10,0.8227803439803438
1.0,11.0,21.0,6,24.0,13.0,0.9703389830508474,0.7467391304347826,0.8439803439803438,687,21,233,21.2,10,0.8227803439803438
1.0,11.0,21.0,6,26.0,13.0,0.9703389830508474,0.7467391304347826,0.8439803439803438,687,21,233,21.2,10,0.8227803439803438
1.0,11.0,21.0,6,28.0,13.0,0.9703389830508474,0.7467391304347826,0.8439803439803438,687,21,233,21.2,10,0.8227803439803438
1.0,11.0,21.0,6,29.0,13.0,0.9703389830508474,0.7467391304347826,0.8439803439803438,687,21,233,21.2,10,0.8227803439803438
1.0,11.0,21.0,6,30.0,13.0,0.9703389830508474,0.7467391304347826,0.8439803439803438,687,21,233,21.2,10,0.8227803439803438
1.0,7.0,20.5,6,24.0,13.0,0.9676511954992968,0.7478260869565218,0.8436541998773759,688,23,232,20.9,10,0.8227541998773759
1.0,7.0,20.5,6,26.0,13.0,0.9676511954992968,0.7478260869565218,0.8436541998773759,688,23,232,20.9,10,0.8227541998773759
1.0,7.0,20.5,6,28.0,13.0,0.9676511954992968,0.7478260869565218,0.8436541998773759,688,23,232,20.9,10,0.8227541998773759
1.0,7.0,20.5,6,29.0,13.0,0.9676511954992968,0.7478260869565218,0.8436541998773759,688,23,232,20.9,10,0.8227541998773759
1.0,7.0,20.5,6,30.0,13.0,0.9676511954992968,0.7478260869565218,0.8436541998773759,688,23,232,20.9,10,0.8227541998773759
1.0,11.0,20.0,6,31.0,13.0,0.9676511954992968,0.7478260869565218,0.8436541998773759,688,23,232,20.9,10,0.8227541998773759
1.0,11.0,20.0,6,32.0,13.0,0.9676511954992968,0.7478260869565218,0.8436541998773759,688,23,232,20.9,10,0.8227541998773759
1.0,11.0,20.0,6,33.0,13.0,0.9676511954992968,0.7478260869565218,0.8436541998773759,688,23,232,20.9,10,0.8227541998773759
1.0,11.0,21.5,5,24.0,8.0,0.8124352331606217,0.8521739130434782,0.8318302387267904,784,181,136,9.1,10,0.8227302387267904
1.0,11.0,21.5,5,26.0,8.0,0.8124352331606217,0.8521739130434782,0.8318302387267904,784,181,136,9.1,10,0.8227302387267904
1.0,9.0,19.5,6,33.0,13.0,0.9649859943977591,0.7489130434782608,0.843329253365973,689,25,231,20.6,10,0.822729253365973
1.0,7.0,18.0,7,29.0,10.0,0.8274002157497303,0.8336956521739131,0.8305360043313481,767,160,153,7.9,10,0.8226360043313481
1.0,7.0,18.0,7,32.0,10.0,0.8320610687022901,0.8293478260869566,0.8307022318998367,763,154,157,8.1,10,0.8226022318998367
1.0,9.0,20.5,6,33.0,9.0,0.8313384113166485,0.8304347826086956,0.8308863512778684,764,155,156,8.3,10,0.8225863512778684
1.0,7.0,20.0,7,28.0,9.0,0.8187565858798735,0.8445652173913043,0.8314606741573034,777,172,143,8.9,10,0.8225606741573034
1.0,9.0,18.0,5,31.0,10.0,0.8226495726495726,0.8369565217391305,0.8297413793103448,770,166,150,7.2,10,0.8225413793103448
1.0,9.0,21.5,7,31.0,9.0,0.847457627118644,0.8152173913043478,0.8310249307479225,750,135,170,8.5,10,0.8225249307479225
1.0,11.0,18.0,5,28.0,10.0,0.8183738120380147,0.842391304347826,0.8302088912694162,775,172,145,7.7,10,0.8225088912694162
1.0,9.0,20.0,7,30.0,9.0,0.8221512247071352,0.8391304347826087,0.8305540613232921,772,167,148,8.1,10,0.8224540613232921
1.0,11.0,21.5,4,32.0,8.0,0.8221512247071352,0.8391304347826087,0.8305540613232921,772,167,148,8.1,10,0.8224540613232921
1.2,11.0,19.5,7,31.0,13.0,0.9771428571428571,0.7434782608695653,0.8444444444444444,684,16,236,22.0,10,0.8224444444444444
1.2,11.0,19.5,7,32.0,13.0,0.9771428571428571,0.7434782608695653,0.8444444444444444,684,16,236,22.0,10,0.8224444444444444
1.2,11.0,19.5,7,33.0,13.0,0.9771428571428571,0.7434782608695653,0.8444444444444444,684,16,236,22.0,10,0.8224444444444444
1.0,9.0,22.0,5,31.0,13.0,0.9743954480796586,0.7445652173913043,0.8441158348736907,685,18,235,21.7,10,0.8224158348736906
1.0,9.0,22.0,5,32.0,13.0,0.9743954480796586,0.7445652173913043,0.8441158348736907,685,18,235,21.7,10,0.8224158348736906
1.0,9.0,22.0,5,33.0,13.0,0.9743954480796586,0.7445652173913043,0.8441158348736907,685,18,235,21.7,10,0.8224158348736906
1.0,11.0,22.0,5,31.0,13.0,0.9743954480796586,0.7445652173913043,0.8441158348736907,685,18,235,21.7,10,0.8224158348736906
1.0,11.0,22.0,5,32.0,13.0,0.9743954480796586,0.7445652173913043,0.8441158348736907,685,18,235,21.7,10,0.8224158348736906
1.0,11.0,22.0,5,33.0,13.0,0.9743954480796586,0.7445652173913043,0.8441158348736907,685,18,235,21.7,10,0.8224158348736906
1.0,9.0,21.5,4,31.0,13.0,0.9716713881019831,0.7456521739130435,0.843788437884379,686,20,234,21.4,10,0.822388437884379
1.0,9.0,21.5,4,32.0,13.0,0.9716713881019831,0.7456521739130435,0.843788437884379,686,20,234,21.4,10,0.822388437884379
1.0,9.0,21.5,4,33.0,13.0,0.9716713881019831,0.7456521739130435,0.843788437884379,686,20,234,21.4,10,0.822388437884379
1.0,11.0,21.5,5,31.0,13.0,0.9716713881019831,0.7456521739130435,0.843788437884379,686,20,234,21.4,10,0.822388437884379
1.0,11.0,21.5,5,32.0,13.0,0.9716713881019831,0.7456521739130435,0.843788437884379,686,20,234,21.4,10,0.822388437884379
1.0,11.0,21.5,5,33.0,13.0,0.9716713881019831,0.7456521739130435,0.843788437884379,686,20,234,21.4,10,0.822388437884379
1.0,9.0,21.0,4,31.0,13.0,0.9689703808180536,0.7467391304347826,0.8434622467771639,687,22,233,21.1,10,0.8223622467771639
1.0,9.0,21.0,4,32.0,13.0,0.9689703808180536,0.7467391304347826,0.8434622467771639,687,22,233,21.1,10,0.8223622467771639
1.0,9.0,21.0,4,33.0,13.0,0.9689703808180536,0.7467391304347826,0.8434622467771639,687,22,233,21.1,10,0.8223622467771639
1.0,7.0,20.0,5,30.0,8.0,0.7960396039603961,0.8739130434782608,0.8331606217616582,804,206,116,10.8,10,0.8223606217616581
1.0,11.0,22.0,7,29.0,8.0,0.8293478260869566,0.8293478260869566,0.8293478260869566,763,157,157,7.0,10,0.8223478260869566
1.0,7.0,20.5,5,32.0,8.0,0.8103092783505155,0.8543478260869565,0.8317460317460317,786,184,134,9.4,10,0.8223460317460317
1.0,7.0,20.0,6,31.0,13.0,0.9662921348314607,0.7478260869565218,0.8431372549019608,688,24,232,20.8,10,0.8223372549019607
1.0,7.0,20.0,6,32.0,13.0,0.9662921348314607,0.7478260869565218,0.8431372549019608,688,24,232,20.8,10,0.8223372549019607
1.0,7.0,20.0,6,33.0,13.0,0.9662921348314607,0.7478260869565218,0.8431372549019608,688,24,232,20.8,10,0.8223372549019607
1.0,9.0,22.0,7,31.0,8.0,0.8355408388520972,0.8228260869565217,0.8291347207009857,757,149,163,6.8,10,0.8223347207009857
1.0,9.0,20.5,5,26.0,8.0,0.7929342492639843,0.8782608695652174,0.8334192882929345,808,211,112,11.1,10,0.8223192882929345
1.0,7.0,19.5,6,31.0,13.0,0.9636363636363636,0.7489130434782608,0.8428134556574923,689,26,231,20.5,10,0.8223134556574924
1.0,7.0,19.5,6,32.0,13.0,0.9636363636363636,0.7489130434782608,0.8428134556574923,689,26,231,20.5,10,0.8223134556574924
1.0,7.0,19.5,6,33.0,13.0,0.9636363636363636,0.7489130434782608,0.8428134556574923,689,26,231,20.5,10,0.8223134556574924
1.0,11.0,18.0,4,29.0,10.0,0.8183738120380147,0.842391304347826,0.8302088912694162,775,172,145,7.9,10,0.8223088912694162
1.0,11.0,19.5,4,31.0,13.0,0.9610027855153204,0.75,0.8424908424908424,690,28,230,20.2,10,0.8222908424908424
1.0,11.0,19.5,4,32.0,13.0,0.9610027855153204,0.75,0.8424908424908424,690,28,230,20.2,10,0.8222908424908424
1.0,11.0,19.5,4,33.0,13.0,0.9610027855153204,0.75,0.8424908424908424,690,28,230,20.2,10,0.8222908424908424
1.0,11.0,21.5,6,31.0,8.0,0.8205944798301487,0.8402173913043478,0.8302900107411386,773,169,147,8.0,10,0.8222900107411386
1.0,11.0,20.5,6,32.0,9.0,0.8235294117647058,0.8369565217391305,0.8301886792452831,770,165,150,7.9,10,0.822288679245283
1.0,11.0,21.0,6,28.0,9.0,0.8235294117647058,0.8369565217391305,0.8301886792452831,770,165,150,7.9,10,0.822288679245283
1.0,9.0,20.0,7,28.0,9.0,0.8170347003154574,0.8445652173913043,0.8305718866916088,777,174,143,8.3,10,0.8222718866916088
1.0,11.0,21.0,6,24.0,9.0,0.8228388473852721,0.8380434782608696,0.8303715670436188,771,166,149,8.1,10,0.8222715670436188
1.0,11.0,21.5,5,28.0,8.0,0.8128898128898129,0.85,0.8310308182784272,782,180,138,8.8,10,0.8222308182784271
1.0,11.0,21.0,6,31.0,9.0,0.8297180043383948,0.8315217391304348,0.8306188925081434,765,157,155,8.4,10,0.8222188925081434
1.0,7.0,20.0,7,31.0,9.0,0.8245989304812834,0.8380434782608696,0.831266846361186,771,164,149,9.1,10,0.822166846361186
